N_MRE,N_PRED40,MRE,ACC,PRED40,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0,1,0,0,100,30,squared_error,4,9.5,4
0,1,0,0,100,60,squared_error,10,1.5,17
0,1,0,0,100,70,absolute_error,19,2.5,19
0,1,0,0,100,140,squared_error,1,4.5,15
0,1,0,0,100,20,absolute_error,2,3.5,19
0,1,0,0,100,10,squared_error,8,2.5,14
0,1,0,0,100,120,absolute_error,7,4,7
0,1,0,0,100,40,absolute_error,2,3.5,6
1,0,100,0,0,30,poisson,18,4.25,9
0,1,0,0,100,130,absolute_error,4,1,3
0,1,0,0,100,170,absolute_error,4,0.5,6
1,0,100,0,0,20,poisson,16,9.25,13
1,0,100,0,0,180,poisson,2,9.5,12
0,1,0,0,100,120,squared_error,4,5.25,7
1,0,100,0,0,70,poisson,12,0.75,7
0,1,0,0,100,150,absolute_error,18,8.75,15
0,1,0,0,100,100,squared_error,1,5.5,11
0,1,0,0,100,160,squared_error,9,10,2
0,1,0,0,100,30,absolute_error,14,8,6
0,1,0,0,100,130,absolute_error,10,0.5,19
1,0,100,0,0,150,poisson,11,9.25,14
0,1,0,0,100,100,squared_error,10,2,12
1,0,100,0,0,180,poisson,3,9.75,11
0,1,0,0,100,70,absolute_error,13,7.75,1
0,1,0,0,100,50,absolute_error,20,4.75,10
1,0,100,0,0,140,poisson,20,1.25,7
1,0,100,0,0,20,poisson,12,2,5
0,1,0,0,100,100,squared_error,1,8.25,6
0,1,0,0,100,170,squared_error,1,5.25,15
0,1,0,0,100,10,absolute_error,18,1,8
1,0,100,0,0,130,poisson,10,1.5,10
0,1,0,0,100,200,squared_error,7,7.5,12
0,1,0,0,100,90,squared_error,20,5.25,13
0,1,0,0,100,100,absolute_error,15,0.25,4
0,1,0,0,100,160,absolute_error,13,8,13
0,1,0,0,100,190,absolute_error,2,1.75,4
1,0,100,0,0,80,poisson,8,3,13
0,1,0,0,100,160,squared_error,11,4.25,7
0,1,0,0,100,190,squared_error,9,3.25,20
1,0,100,0,0,60,poisson,5,8,9
1,0,100,0,0,110,poisson,20,1.25,2
0,1,0,0,100,140,absolute_error,2,3,16
1,0,100,0,0,90,poisson,19,8.75,5
0,1,0,0,100,10,absolute_error,6,5.25,5
1,0,100,0,0,90,poisson,8,6,8
1,0,100,0,0,20,poisson,12,7.25,14
0,1,0,0,100,190,squared_error,2,6,18
1,0,100,0,0,30,poisson,2,2.75,6
0,1,0,0,100,150,absolute_error,3,0,18
0,1,0,0,100,40,absolute_error,19,2.5,2
0,1,0,0,100,70,squared_error,4,0.25,14
1,0,100,0,0,60,poisson,16,9,18
0,1,0,0,100,160,absolute_error,16,7,15
0,1,0,0,100,120,absolute_error,8,5.5,17
0,1,0,0,100,110,absolute_error,6,8,19
0,1,0,0,100,150,squared_error,11,4,12
0,1,0,0,100,100,squared_error,5,0.75,16
0,1,0,0,100,30,absolute_error,9,2.75,15
1,0,100,0,0,170,poisson,16,1,8
0,1,0,0,100,140,absolute_error,18,9.75,14
1,0,100,0,0,120,poisson,12,6.75,12
0,1,0,0,100,40,absolute_error,8,1,7
0,1,0,0,100,100,absolute_error,9,5.25,8
1,0,100,0,0,200,poisson,10,4,17
0,1,0,0,100,50,squared_error,13,8.5,10
1,0,100,0,0,200,poisson,9,7,15
1,0,100,0,0,140,poisson,11,7.75,15
0,1,0,0,100,10,squared_error,1,2.75,19
1,0,100,0,0,60,poisson,19,1,5
0,1,0,0,100,180,absolute_error,6,7.25,10
0,1,0,0,100,30,squared_error,1,4.25,18
1,0,100,0,0,190,poisson,13,2.25,12
0,1,0,0,100,80,squared_error,19,0.25,12
0,1,0,0,100,190,absolute_error,9,3.5,16
0,1,0,0,100,30,squared_error,20,4,16
0,1,0,0,100,130,squared_error,7,8.25,4
0,1,0,0,100,50,absolute_error,2,0.75,10
0,1,0,0,100,100,absolute_error,6,9.25,1
0,1,0,0,100,160,absolute_error,17,2.75,4
1,0,100,0,0,50,poisson,16,1,19
0,1,0,0,100,150,squared_error,11,2.25,11
0,1,0,0,100,120,squared_error,16,10,10
0,1,0,0,100,20,squared_error,1,9.5,13
0,1,0,0,100,50,absolute_error,4,7.75,14
0,1,0,0,100,10,absolute_error,9,2,10
0,1,0,0,100,120,squared_error,1,8.75,5
0,1,0,0,100,20,absolute_error,1,1,2
1,0,100,0,0,100,poisson,10,2.25,8
0,1,0,0,100,110,absolute_error,5,7.75,8
0,1,0,0,100,170,absolute_error,20,1.75,9
0,1,0,0,100,190,squared_error,5,6.75,10
1,0,100,0,0,40,poisson,8,8,6
1,0,100,0,0,170,poisson,13,9.5,4
0,1,0,0,100,110,absolute_error,2,8.75,6
0,1,0,0,100,60,absolute_error,10,3.5,4
1,0,100,0,0,170,poisson,2,4,17
0,1,0,0,100,160,squared_error,18,6.75,12
0,1,0,0,100,170,squared_error,6,1.75,20
0,1,0,0,100,100,absolute_error,13,8,13
1,0,100,0,0,60,poisson,17,4.25,3
1,0,100,0,0,150,poisson,15,1.5,11
0,1,0,0,100,140,absolute_error,18,1.75,4
0,1,0,0,100,80,squared_error,9,0.75,7
0,1,0,0,100,200,absolute_error,14,0.25,20
0,1,0,0,100,100,absolute_error,11,1.75,20
0,1,0,0,100,160,absolute_error,2,0.25,11
1,0,100,0,0,70,poisson,2,5.25,14
0,1,0,0,100,200,absolute_error,8,4,18
0,1,0,0,100,140,absolute_error,13,7.75,1
0,1,0,0,100,200,absolute_error,9,9.5,17
0,1,0,0,100,190,absolute_error,4,0.25,14
1,0,100,0,0,160,poisson,12,5.5,10
1,0,100,0,0,160,poisson,6,5,6
0,1,0,0,100,30,squared_error,5,7,18
0,1,0,0,100,70,squared_error,1,1.25,13
1,0,100,0,0,180,poisson,7,1.75,13
0,1,0,0,100,20,squared_error,1,9.5,11
0,1,0,0,100,90,absolute_error,20,3.75,4
0,1,0,0,100,30,squared_error,3,8.25,12
0,1,0,0,100,50,absolute_error,5,4.5,17
0,1,0,0,100,60,absolute_error,13,3.5,10
1,0,100,0,0,80,poisson,16,8.75,16
0,1,0,0,100,180,squared_error,7,0,1
0,1,0,0,100,20,squared_error,6,7,15
1,0,100,0,0,90,poisson,4,6.25,7
0,1,0,0,100,40,squared_error,1,0.25,11
1,0,100,0,0,80,poisson,13,9.25,20
1,0,100,0,0,70,poisson,13,6.5,16
0,1,0,0,100,190,absolute_error,2,5,9
0,1,0,0,100,160,absolute_error,18,6.5,16
1,0,100,0,0,100,poisson,10,9,18
0,1,0,0,100,120,squared_error,19,7.75,11
1,0,100,0,0,70,poisson,15,3.75,10
1,0,100,0,0,180,poisson,3,3.75,14
0,1,0,0,100,70,absolute_error,12,1.5,5
0,1,0,0,100,10,squared_error,1,0,16
0,1,0,0,100,50,absolute_error,9,5.5,16
0,1,0,0,100,190,absolute_error,16,0.5,5
0,1,0,0,100,40,absolute_error,8,9.5,8
0,1,0,0,100,130,squared_error,1,6.25,15
0,1,0,0,100,80,squared_error,11,4.5,1
1,0,100,0,0,200,poisson,20,7.75,17
0,1,0,0,100,140,squared_error,11,0,5
0,1,0,0,100,120,absolute_error,4,0,9
0,1,0,0,100,60,squared_error,17,3.25,9
1,0,100,0,0,170,poisson,12,6.25,3
0,1,0,0,100,200,absolute_error,7,9,4
1,0,100,0,0,110,poisson,20,7.5,11
0,1,0,0,100,120,absolute_error,2,5.5,5
1,0,100,0,0,60,poisson,4,2.25,11
0,1,0,0,100,130,absolute_error,16,4,9
0,1,0,0,100,30,absolute_error,15,1.75,8
1,0,100,0,0,160,poisson,3,7.75,12
1,0,100,0,0,190,poisson,19,1,13
0,1,0,0,100,80,absolute_error,8,0.5,17
0,1,0,0,100,170,squared_error,14,3.25,16
1,0,100,0,0,70,poisson,20,0.25,5
1,0,100,0,0,60,poisson,17,4.25,17
0,1,0,0,100,40,squared_error,5,4.25,6
0,1,0,0,100,100,absolute_error,10,0.5,3
1,0,100,0,0,120,poisson,6,2.5,20
0,1,0,0,100,150,absolute_error,1,0,20
0,1,0,0,100,190,absolute_error,5,8.5,2
0,1,0,0,100,120,absolute_error,2,3.5,3
0,1,0,0,100,100,squared_error,8,8.25,10
1,0,100,0,0,200,poisson,19,2.25,8
1,0,100,0,0,100,poisson,10,5.25,16
0,1,0,0,100,160,squared_error,5,3.75,11
1,0,100,0,0,130,poisson,20,0.5,12
0,1,0,0,100,120,squared_error,10,0.75,16
0,1,0,0,100,80,absolute_error,11,8,14
0,1,0,0,100,80,squared_error,20,4.75,20
0,1,0,0,100,140,squared_error,19,4.25,19
0,1,0,0,100,130,absolute_error,1,5.75,14
0,1,0,0,100,80,absolute_error,10,8.5,8
1,0,100,0,0,20,poisson,20,2.5,10
1,0,100,0,0,60,poisson,5,9,16
0,1,0,0,100,50,absolute_error,6,5.25,1
0,1,0,0,100,70,absolute_error,4,4.75,11
0,1,0,0,100,100,absolute_error,5,3,11
0,1,0,0,100,200,absolute_error,7,3.5,10
0,1,0,0,100,170,absolute_error,14,9.25,9
0,1,0,0,100,120,squared_error,2,1.25,4
0,1,0,0,100,30,absolute_error,4,4,8
0,1,0,0,100,60,absolute_error,5,3.25,12
0,1,0,0,100,180,absolute_error,12,7.5,19
0,1,0,0,100,190,squared_error,4,10,18
1,0,100,0,0,180,poisson,14,3,9
1,0,100,0,0,60,poisson,17,8.75,18
0,1,0,0,100,140,squared_error,8,2.25,1
0,1,0,0,100,90,squared_error,6,7,19
0,1,0,0,100,180,squared_error,11,2.25,9
1,0,100,0,0,140,poisson,1,3.5,13
0,1,0,0,100,50,absolute_error,15,6,17
0,1,0,0,100,160,absolute_error,6,8.75,7
1,0,100,0,0,190,poisson,18,8.5,14
0,1,0,0,100,160,absolute_error,1,7.25,13
0,1,0,0,100,190,squared_error,11,9.75,5
1,0,100,0,0,70,poisson,17,5,6
1,0,100,0,0,170,poisson,14,0.25,5
1,0,100,0,0,80,poisson,18,1,1
0,1,0,0,100,200,squared_error,10,2.75,16
0,1,0,0,100,20,squared_error,8,3,5
0,1,0,0,100,130,absolute_error,5,8,19
1,0,100,0,0,40,poisson,1,8.5,18
0,1,0,0,100,50,squared_error,4,1.5,4
0,1,0,0,100,20,squared_error,8,1.75,14
1,0,100,0,0,30,poisson,18,1.75,19
1,0,100,0,0,160,poisson,17,1.75,15
0,1,0,0,100,20,absolute_error,20,0,6
0,1,0,0,100,160,squared_error,19,8.75,15
0,1,0,0,100,50,absolute_error,4,5.5,17
0,1,0,0,100,190,absolute_error,1,7.5,3
1,0,100,0,0,40,poisson,20,0.25,5
1,0,100,0,0,70,poisson,17,2.5,8
1,0,100,0,0,170,poisson,13,8,4
1,0,100,0,0,140,poisson,5,1.75,1
0,1,0,0,100,120,squared_error,20,0,15
1,0,100,0,0,130,poisson,1,5.25,18
0,1,0,0,100,130,absolute_error,19,7,14
0,1,0,0,100,70,absolute_error,10,7,13
0,1,0,0,100,110,squared_error,5,7.5,17
1,0,100,0,0,140,poisson,17,4.75,9
0,1,0,0,100,40,absolute_error,10,9.25,13
0,1,0,0,100,180,squared_error,9,6.25,3
0,1,0,0,100,50,absolute_error,12,0.5,3
0,1,0,0,100,40,absolute_error,10,2,12
0,1,0,0,100,140,absolute_error,20,8.25,13
0,1,0,0,100,120,absolute_error,12,1.75,17
1,0,100,0,0,110,poisson,14,1,4
0,1,0,0,100,160,absolute_error,15,1.25,8
0,1,0,0,100,160,absolute_error,19,3.5,19
1,0,100,0,0,80,poisson,5,5,19
0,1,0,0,100,150,absolute_error,17,3,16
1,0,100,0,0,80,poisson,2,1.25,12
0,1,0,0,100,180,absolute_error,20,4.5,9
0,1,0,0,100,60,absolute_error,20,0,8
1,0,100,0,0,10,poisson,6,9.25,19
1,0,100,0,0,30,poisson,14,3.5,14
1,0,100,0,0,20,poisson,12,9.5,10
0,1,0,0,100,40,squared_error,12,9,10
1,0,100,0,0,40,poisson,4,3.25,4
1,0,100,0,0,10,poisson,13,0.75,8
1,0,100,0,0,120,poisson,7,0.25,4
0,1,0,0,100,30,absolute_error,15,0,13
1,0,100,0,0,110,poisson,9,6,11
0,1,0,0,100,90,squared_error,12,6.5,15
0,1,0,0,100,100,squared_error,9,4.75,14
1,0,100,0,0,110,poisson,17,2.25,10
0,1,0,0,100,100,squared_error,16,6.25,12
0,1,0,0,100,70,absolute_error,1,8.25,18
0,1,0,0,100,20,absolute_error,13,1.75,13
1,0,100,0,0,190,poisson,17,5.25,11
1,0,100,0,0,90,poisson,20,1.25,9
0,1,0,0,100,90,absolute_error,9,8,10
1,0,100,0,0,80,poisson,17,5.5,3
1,0,100,0,0,90,poisson,19,2.5,10
0,1,0,0,100,200,absolute_error,5,7.25,4
1,0,100,0,0,170,poisson,1,2.75,16
1,0,100,0,0,10,poisson,17,5.25,11
0,1,0,0,100,130,squared_error,3,1.5,4
0,1,0,0,100,90,squared_error,5,9.25,7
0,1,0,0,100,10,squared_error,5,2.5,11
1,0,100,0,0,130,poisson,10,0.75,18
0,1,0,0,100,80,squared_error,7,1,5
0,1,0,0,100,10,squared_error,5,2,15
0,1,0,0,100,20,squared_error,19,9.75,6
0,1,0,0,100,140,absolute_error,8,1.75,10
0,1,0,0,100,50,squared_error,8,9.5,11
1,0,100,0,0,110,poisson,9,9.5,5
0,1,0,0,100,200,absolute_error,12,3,18
0,1,0,0,100,30,squared_error,3,8.25,11
1,0,100,0,0,20,poisson,8,8.25,19
1,0,100,0,0,150,poisson,12,4.5,15
0,1,0,0,100,70,absolute_error,18,2.75,8
0,1,0,0,100,60,absolute_error,16,8.75,6
0,1,0,0,100,10,absolute_error,7,10,15
1,0,100,0,0,170,poisson,12,1.5,1
1,0,100,0,0,170,poisson,6,4,3
0,1,0,0,100,50,squared_error,12,2.75,12
0,1,0,0,100,190,squared_error,2,5,9
0,1,0,0,100,170,squared_error,19,9.25,19
1,0,100,0,0,90,poisson,1,1.25,4
0,1,0,0,100,120,absolute_error,9,5,2
0,1,0,0,100,80,absolute_error,6,6,11
1,0,100,0,0,150,poisson,19,0.75,19
1,0,100,0,0,120,poisson,1,10,13
0,1,0,0,100,30,absolute_error,2,9.25,16
0,1,0,0,100,60,absolute_error,19,0.75,10
1,0,100,0,0,120,poisson,2,6,7
0,1,0,0,100,110,squared_error,10,10,18
1,0,100,0,0,150,poisson,6,0.5,1
1,0,100,0,0,120,poisson,19,8,11
0,1,0,0,100,120,squared_error,5,6.5,10
0,1,0,0,100,140,absolute_error,18,2.75,11
1,0,100,0,0,110,poisson,14,2.75,11
0,1,0,0,100,60,absolute_error,2,5.75,3
0,1,0,0,100,120,absolute_error,10,3.5,16
1,0,100,0,0,10,poisson,3,3.5,7
1,0,100,0,0,90,poisson,20,4,20
0,1,0,0,100,200,absolute_error,4,6,17
0,1,0,0,100,180,squared_error,7,3.25,19
0,1,0,0,100,120,absolute_error,9,4.25,18
0,1,0,0,100,160,absolute_error,12,8.5,15
0,1,0,0,100,60,absolute_error,2,4.5,13
0,1,0,0,100,130,squared_error,1,9.5,2
1,0,100,0,0,50,poisson,14,3,8
0,1,0,0,100,170,squared_error,2,3.5,3
0,1,0,0,100,110,squared_error,5,1.25,9
0,1,0,0,100,130,squared_error,7,8.5,20
1,0,100,0,0,30,poisson,16,6,8
0,1,0,0,100,80,squared_error,19,3.25,15
1,0,100,0,0,80,poisson,5,5,8
1,0,100,0,0,60,poisson,3,0.5,19
1,0,100,0,0,40,poisson,15,8,7
0,1,0,0,100,80,absolute_error,11,9.75,2
0,1,0,0,100,130,squared_error,11,3.5,9
0,1,0,0,100,100,squared_error,16,6.5,18
0,1,0,0,100,160,absolute_error,19,7,3
0,1,0,0,100,120,squared_error,14,8,16
0,1,0,0,100,30,absolute_error,14,8.25,16
1,0,100,0,0,130,poisson,2,4.5,19
0,1,0,0,100,20,squared_error,14,9.5,9
1,0,100,0,0,160,poisson,19,7,17
1,0,100,0,0,170,poisson,15,1,16
0,1,0,0,100,60,squared_error,1,7,16
0,1,0,0,100,190,squared_error,3,9.75,9
0,1,0,0,100,140,squared_error,11,8.5,13
0,1,0,0,100,10,squared_error,16,6,11
0,1,0,0,100,200,squared_error,6,3.5,19
0,1,0,0,100,150,squared_error,18,8,10
0,1,0,0,100,110,squared_error,19,6.75,10
1,0,100,0,0,20,poisson,3,3.5,2
0,1,0,0,100,150,absolute_error,16,2.25,16
0,1,0,0,100,170,squared_error,5,9.75,20
0,1,0,0,100,70,squared_error,9,4.25,16
0,1,0,0,100,130,squared_error,14,9.25,18
0,1,0,0,100,70,squared_error,8,9.5,3
1,0,100,0,0,180,poisson,5,0,11
1,0,100,0,0,120,poisson,8,8.75,15
0,1,0,0,100,10,squared_error,18,0,3
1,0,100,0,0,120,poisson,5,1.75,5
1,0,100,0,0,20,poisson,11,5.25,7
1,0,100,0,0,10,poisson,12,2,16
1,0,100,0,0,160,poisson,4,6.75,16
1,0,100,0,0,200,poisson,12,3.75,12
0,1,0,0,100,120,squared_error,18,5.75,14
1,0,100,0,0,130,poisson,1,5,7
0,1,0,0,100,100,absolute_error,6,0.25,8
0,1,0,0,100,60,squared_error,20,2.75,5
1,0,100,0,0,160,poisson,16,8.25,2
1,0,100,0,0,70,poisson,17,2.25,2
0,1,0,0,100,110,absolute_error,17,7,15
0,1,0,0,100,10,squared_error,7,7.75,1
0,1,0,0,100,10,absolute_error,3,8.75,13
1,0,100,0,0,70,poisson,10,4.25,17
0,1,0,0,100,60,absolute_error,10,3.25,8
0,1,0,0,100,90,absolute_error,13,6.75,15
1,0,100,0,0,200,poisson,8,8.75,13
1,0,100,0,0,80,poisson,16,4.5,13
1,0,100,0,0,60,poisson,2,8.25,20
0,1,0,0,100,80,squared_error,3,5.75,7
0,1,0,0,100,200,squared_error,11,1,5
0,1,0,0,100,30,squared_error,12,5.5,16
0,1,0,0,100,70,squared_error,19,7.75,19
0,1,0,0,100,190,absolute_error,1,8.5,1
1,0,100,0,0,120,poisson,16,4.75,6
0,1,0,0,100,60,absolute_error,20,4.75,17
0,1,0,0,100,170,absolute_error,3,5.75,14
1,0,100,0,0,100,poisson,2,3,4
0,1,0,0,100,110,squared_error,6,5.25,15
0,1,0,0,100,110,absolute_error,16,1.5,6
0,1,0,0,100,90,squared_error,5,4,6
0,1,0,0,100,100,squared_error,18,7.75,17
1,0,100,0,0,100,poisson,16,0.75,3
1,0,100,0,0,140,poisson,4,7.75,17
0,1,0,0,100,140,absolute_error,6,7.75,10
0,1,0,0,100,190,absolute_error,1,2.25,12
1,0,100,0,0,40,poisson,4,10,10
0,1,0,0,100,80,absolute_error,19,3.5,3
1,0,100,0,0,200,poisson,14,3.75,13
0,1,0,0,100,20,absolute_error,3,7.5,17
0,1,0,0,100,140,absolute_error,19,8.25,6
0,1,0,0,100,110,squared_error,17,5.75,14
0,1,0,0,100,20,absolute_error,12,2.75,19
0,1,0,0,100,80,absolute_error,19,1.25,8
0,1,0,0,100,70,absolute_error,19,9.25,15
0,1,0,0,100,50,absolute_error,8,4,7
0,1,0,0,100,80,squared_error,15,3.75,7
0,1,0,0,100,140,absolute_error,3,0.25,1
1,0,100,0,0,150,poisson,17,5.75,5
0,1,0,0,100,130,squared_error,19,2,14
0,1,0,0,100,50,squared_error,19,0.75,12
0,1,0,0,100,170,absolute_error,14,6.75,13
1,0,100,0,0,170,poisson,5,4.25,6
0,1,0,0,100,180,squared_error,1,7.5,20
1,0,100,0,0,150,poisson,1,2,6
1,0,100,0,0,10,poisson,16,4.25,14
0,1,0,0,100,190,absolute_error,10,8.75,5
1,0,100,0,0,80,poisson,10,2.75,16
0,1,0,0,100,70,absolute_error,17,3,7
1,0,100,0,0,170,poisson,10,4.75,4
0,1,0,0,100,180,squared_error,1,7,8
0,1,0,0,100,40,absolute_error,15,8.25,1
0,1,0,0,100,70,absolute_error,15,7,4
1,0,100,0,0,190,poisson,15,1.75,16
1,0,100,0,0,70,poisson,14,0.5,2
1,0,100,0,0,160,poisson,8,0.5,18
0,1,0,0,100,80,absolute_error,5,6.75,2
1,0,100,0,0,40,poisson,2,0.25,2
0,1,0,0,100,30,squared_error,18,3.5,8
0,1,0,0,100,20,absolute_error,14,6.5,19
0,1,0,0,100,10,squared_error,16,10,15
0,1,0,0,100,90,absolute_error,4,8.5,9
0,1,0,0,100,160,squared_error,9,1.25,6
1,0,100,0,0,160,poisson,13,8.25,1
0,1,0,0,100,110,squared_error,7,1.25,11
1,0,100,0,0,70,poisson,18,7,3
0,1,0,0,100,130,squared_error,16,10,4
1,0,100,0,0,100,poisson,17,0.25,13
1,0,100,0,0,40,poisson,5,9.75,10
0,1,0,0,100,180,squared_error,13,2.5,16
0,1,0,0,100,200,squared_error,14,0.75,8
0,1,0,0,100,120,absolute_error,19,9.25,6
0,1,0,0,100,40,squared_error,8,0.75,10
1,0,100,0,0,190,poisson,8,9.25,20
0,1,0,0,100,40,absolute_error,8,8.75,11
0,1,0,0,100,190,absolute_error,11,0,1
0,1,0,0,100,140,absolute_error,9,3,9
0,1,0,0,100,50,squared_error,10,5.5,20
0,1,0,0,100,190,squared_error,19,3.75,13
1,0,100,0,0,70,poisson,10,3.75,5
1,0,100,0,0,110,poisson,18,3,19
1,0,100,0,0,110,poisson,18,1,12
0,1,0,0,100,40,absolute_error,19,0,13
0,1,0,0,100,60,squared_error,18,7.5,20
0,1,0,0,100,70,absolute_error,7,2,5
0,1,0,0,100,80,absolute_error,18,9,9
0,1,0,0,100,50,squared_error,20,3,17
1,0,100,0,0,10,poisson,11,7.25,9
0,1,0,0,100,10,absolute_error,7,9.5,10
0,1,0,0,100,190,absolute_error,13,3.25,12
0,1,0,0,100,30,absolute_error,10,7.25,3
0,1,0,0,100,130,absolute_error,11,8.5,18
1,0,100,0,0,180,poisson,4,9.75,19
0,1,0,0,100,80,squared_error,3,3.25,8
0,1,0,0,100,30,absolute_error,19,4,7
0,1,0,0,100,200,absolute_error,20,4.25,3
0,1,0,0,100,90,absolute_error,11,3.75,18
0,1,0,0,100,90,squared_error,11,7.75,15
0,1,0,0,100,150,squared_error,2,4.25,1
0,1,0,0,100,120,squared_error,10,9.25,2
0,1,0,0,100,140,absolute_error,15,5,19
0,1,0,0,100,160,absolute_error,13,8.25,13
1,0,100,0,0,130,poisson,9,8.75,1
1,0,100,0,0,120,poisson,7,1.5,14
1,0,100,0,0,120,poisson,12,10,6
1,0,100,0,0,100,poisson,18,2.5,14
0,1,0,0,100,150,absolute_error,16,3.75,11
0,1,0,0,100,150,absolute_error,6,1.5,20
0,1,0,0,100,150,squared_error,20,9.25,19
1,0,100,0,0,110,poisson,12,7,7
1,0,100,0,0,120,poisson,10,6,19
1,0,100,0,0,80,poisson,16,1.75,12
1,0,100,0,0,10,poisson,8,6,7
1,0,100,0,0,160,poisson,2,2.5,5
0,1,0,0,100,100,absolute_error,7,7.75,18
0,1,0,0,100,130,absolute_error,14,6.25,16
0,1,0,0,100,180,absolute_error,11,8,8
0,1,0,0,100,50,absolute_error,11,3,18
0,1,0,0,100,180,squared_error,16,2,10
0,1,0,0,100,50,squared_error,8,4.75,19
1,0,100,0,0,60,poisson,12,6,7
0,1,0,0,100,160,squared_error,2,2,2
0,1,0,0,100,10,squared_error,13,6.25,13
0,1,0,0,100,110,squared_error,10,5,18
1,0,100,0,0,190,poisson,5,7.25,17
0,1,0,0,100,190,squared_error,2,1.25,11
0,1,0,0,100,150,absolute_error,7,2,14
1,0,100,0,0,90,poisson,6,4.25,12
0,1,0,0,100,90,absolute_error,8,3,14
0,1,0,0,100,10,squared_error,19,1.5,3
1,0,100,0,0,110,poisson,4,6,4
1,0,100,0,0,60,poisson,20,2.25,3
1,0,100,0,0,50,poisson,16,9.5,13
0,1,0,0,100,20,absolute_error,11,0.75,17
0,1,0,0,100,200,absolute_error,18,8.25,1
1,0,100,0,0,120,poisson,12,7.5,15
0,1,0,0,100,200,absolute_error,15,1.5,12
0,1,0,0,100,150,squared_error,11,7.75,15
1,0,100,0,0,130,poisson,16,0.5,13
0,1,0,0,100,180,squared_error,15,9.75,12
0,1,0,0,100,60,squared_error,11,3,14
1,0,100,0,0,50,poisson,12,0.25,4
0,1,0,0,100,180,squared_error,8,9.75,20
0,1,0,0,100,120,absolute_error,17,1.5,7
0,1,0,0,100,10,absolute_error,8,1,14
0,1,0,0,100,190,absolute_error,1,9.5,20
1,0,100,0,0,140,poisson,11,2.75,18
1,0,100,0,0,80,poisson,5,8.5,6
1,0,100,0,0,110,poisson,19,5.75,11
0,1,0,0,100,200,squared_error,17,3.5,9
0,1,0,0,100,170,absolute_error,16,5.75,5
0,1,0,0,100,90,squared_error,16,10,18
0,1,0,0,100,180,absolute_error,12,6.5,18
0,1,0,0,100,60,squared_error,20,5.5,1
0,1,0,0,100,100,absolute_error,3,6,15
0,1,0,0,100,180,absolute_error,8,1.5,13
0,1,0,0,100,130,squared_error,10,6.75,4
0,1,0,0,100,130,absolute_error,19,0,11
1,0,100,0,0,130,poisson,20,8.25,4
0,1,0,0,100,200,absolute_error,4,9.5,4
1,0,100,0,0,20,poisson,4,7.75,2
0,1,0,0,100,170,squared_error,15,5,20
0,1,0,0,100,70,absolute_error,12,1,11
0,1,0,0,100,60,absolute_error,15,0.5,1
0,1,0,0,100,180,squared_error,5,2.5,1
0,1,0,0,100,40,absolute_error,10,5.75,9
1,0,100,0,0,10,poisson,2,9.75,8
1,0,100,0,0,130,poisson,19,3.25,14
0,1,0,0,100,130,absolute_error,5,3.5,17
0,1,0,0,100,200,squared_error,6,10,11
0,1,0,0,100,10,absolute_error,7,8.75,18
1,0,100,0,0,190,poisson,6,8.5,14
1,0,100,0,0,90,poisson,6,2.25,7
0,1,0,0,100,90,squared_error,3,5,20
0,1,0,0,100,80,squared_error,7,6.5,18
1,0,100,0,0,70,poisson,5,4.5,13
0,1,0,0,100,190,squared_error,8,2.25,2
0,1,0,0,100,100,squared_error,3,3.75,19
1,0,100,0,0,150,poisson,13,0,15
1,0,100,0,0,160,poisson,8,0.25,13
1,0,100,0,0,180,poisson,12,4.5,17
0,1,0,0,100,70,absolute_error,6,0.25,4
0,1,0,0,100,140,squared_error,4,9.75,4
0,1,0,0,100,160,squared_error,1,8.75,4
0,1,0,0,100,130,absolute_error,10,2.75,9
0,1,0,0,100,50,absolute_error,20,0.75,2
0,1,0,0,100,200,absolute_error,7,0.5,5
0,1,0,0,100,120,absolute_error,3,5.5,19
0,1,0,0,100,90,absolute_error,9,1.25,20
0,1,0,0,100,160,absolute_error,1,1.5,16
1,0,100,0,0,160,poisson,19,8.75,19
1,0,100,0,0,190,poisson,10,6.5,14
1,0,100,0,0,80,poisson,11,2.25,8
0,1,0,0,100,100,absolute_error,17,4.75,7
0,1,0,0,100,50,absolute_error,8,6.75,13
1,0,100,0,0,140,poisson,10,8,12
1,0,100,0,0,180,poisson,15,4,8
0,1,0,0,100,100,absolute_error,2,7.75,19
0,1,0,0,100,200,squared_error,6,6,17
1,0,100,0,0,120,poisson,16,2.25,13
0,1,0,0,100,130,absolute_error,10,5,19
1,0,100,0,0,20,poisson,19,2,6
0,1,0,0,100,70,absolute_error,10,8.75,2
0,1,0,0,100,40,squared_error,13,0.75,6
1,0,100,0,0,200,poisson,12,9.25,18
0,1,0,0,100,160,absolute_error,13,3.25,16
0,1,0,0,100,190,absolute_error,8,2.5,1
0,1,0,0,100,110,absolute_error,4,5.5,1
0,1,0,0,100,150,squared_error,3,6.25,20
0,1,0,0,100,10,squared_error,10,3.75,10
0,1,0,0,100,30,squared_error,3,5.5,19
0,1,0,0,100,20,squared_error,12,7.5,12
1,0,100,0,0,90,poisson,15,2.75,16
0,1,0,0,100,200,squared_error,6,8.5,1
0,1,0,0,100,60,squared_error,12,7.75,2
0,1,0,0,100,30,absolute_error,3,1.75,7
1,0,100,0,0,70,poisson,6,5.25,17
